curso_academico,cod_universidad,des_universidad,des_tipo_estudio,des_tipo_unidad_responsable,cod_unidad_responsable,des_unidad_responsable,cod_titulacion,des_titulacion,des_rama,cod_interuniversitario,des_interuniversitario,des_rol_coordinacion,des_impartida,anio_inicio,des_situacion_actual,des_grado_presencialidad,des_idioma_extranjero,precio_credito_1,precio_credito_2,precio_credito_3,precio_credito_4,precio_credito_5,precio_tutela,num_creditos_necesarios,num_creditos_ofertados
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027710,Facultad-de-Filologia,5600725,DOCTORADO-EN-ESTUDIOS-TEATRALES,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027746,Facultad-de-Geografia-e-Historia,5600917,DOCTORADO-EN-MUSICOLOGIA,Artes-y-Humanidades,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027001,Facultad-de-Derecho,5600891,DOCTORADO-EN-MEDIO-AMBIENTE-DIMENSIONES-HUMANAS-Y-SOCIOECONOMICAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Otros,28051682,Instituto-Universitario-de-Ciencias-Ambientales,5600891,DOCTORADO-EN-MEDIO-AMBIENTE-DIMENSIONES-HUMANAS-Y-SOCIOECONOMICAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027011,Facultad-de-Farmacia,5600504,DOCTORADO-EN-QUIMICA-MEDICA,Ciencias-de-la-Salud,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,5600658,DOCTORADO-EN-ECONOMIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,5600610,DOCTORADO-EN-CIENCIAS-POLITICAS-Y-DE-LA-ADMINISTRACION-Y-RELACIONES-INTERNACIONALES,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027761,Facultad-de-Filosofia,5600686,DOCTORADO-EN-FILOSOFIA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027758,Facultad-de-Ciencias-Fisicas,5600676,DOCTORADO-EN-FISICA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027758,Facultad-de-Ciencias-Fisicas,5600677,DOCTORADO-EN-ASTROFISICA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027746,Facultad-de-Geografia-e-Historia,5600661,DOCTORADO-EN-HISTORIA-Y-ARQUEOLOGIA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027746,Facultad-de-Geografia-e-Historia,5600659,DOCTORADO-EN-GEOGRAFIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027746,Facultad-de-Geografia-e-Historia,5600660,DOCTORADO-EN-HISTORIA-DEL-ARTE,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027710,Facultad-de-Filologia,5600770,DOCTORADO-EN-ESTUDIOS-DEL-MUNDO-ANTIGUO,Artes-y-Humanidades,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027746,Facultad-de-Geografia-e-Historia,5600770,DOCTORADO-EN-ESTUDIOS-DEL-MUNDO-ANTIGUO,Artes-y-Humanidades,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027734,Facultad-de-Ciencias-Geologicas,5600681,DOCTORADO-EN-GEOLOGIA-E-INGENIERIA-GEOLOGICA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28026973,Facultad-de-Ciencias-de-la-Informacion,5600623,DOCTORADO-EN-PERIODISMO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28026973,Facultad-de-Ciencias-de-la-Informacion,5600622,DOCTORADO-EN-COMUNICACION-AUDIOVISUAL-PUBLICIDAD-Y-RELACIONES-PUBLICAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027849,Facultad-de-Ciencias-Matematicas,5600689,DOCTORADO-EN-INGENIERIA-MATEMATICA-ESTADISTICA-E-INVESTIGACION-OPERATIVA,Ingenieria-y-Arquitectura,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027035,Facultad-de-Medicina,5600682,DOCTORADO-EN-INVESTIGACION-BIOMEDICA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,5600617,DOCTORADO-EN-SOCIOLOGIA-Y-ANTROPOLOGIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28042383,Facultad-de-Ciencias-de-la-Documentacion,5600683,DOCTORADO-EN-CIENCIAS-DE-LA-DOCUMENTACION,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027126,Facultad-de-Bellas-Artes,5600675,DOCTORADO-EN-BELLAS-ARTES,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,5600657,DOCTORADO-EN-ADMINISTRACION-Y-DIRECCION-DE-EMPRESAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28043119,Facultad-de-Educacion,5600667,DOCTORADO-EN-EDUCACION,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28029101,Facultad-de-Enfermeria-Fisioterapia-y-Podologia,5600653,DOCTORADO-EN-CUIDADOS-EN-SALUD,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027710,Facultad-de-Filologia,5600669,DOCTORADO-EN-ESTUDIOS-FRANCESES,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027710,Facultad-de-Filologia,5600684,DOCTORADO-EN-ESTUDIOS-LITERARIOS,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28026821,Facultad-de-Optica-y-Optometria,5600642,DOCTORADO-EN-OPTICA-OPTOMETRIA-Y-VISION,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027710,Facultad-de-Filologia,5600673,DOCTORADO-EN-LENGUA-ESPANIOLA-Y-SUS-LITERATURAS,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027710,Facultad-de-Filologia,5600700,DOCTORADO-EN-LINGUISTICA-INGLESA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027710,Facultad-de-Filologia,5600701,DOCTORADO-EN-LITERATURA-HISPANOAMERICANA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027722,Facultad-de-Ciencias-Biologicas,5601104,DOCTORADO-EN-BIOLOGIA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027722,Facultad-de-Ciencias-Biologicas,5600476,DOCTORADO-EN-ECOLOGIA-CONSERVACION-Y-RESTAURACION-DE-ECOSISTEMAS,Ciencias,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,5600961,DOCTORADO-EN-FINANZAS-Y-ECONOMIA-CUANTITATIVASQUANTITATIVE-FINANCE-AND-ECONOMICS,Ciencias-Sociales-y-Juridicas,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027746,Facultad-de-Geografia-e-Historia,5600567,DOCTORADO-EN-HISTORIA-CONTEMPORANEA,Artes-y-Humanidades,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027849,Facultad-de-Ciencias-Matematicas,5601112,DOCTORADO-EN-INVESTIGACION-MATEMATICA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027035,Facultad-de-Medicina,5601094,DOCTORADO-EN-INVESTIGACION-EN-CIENCIAS-MEDICO-QUIRURGICAS,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027035,Facultad-de-Medicina,5600919,DOCTORADO-EN-CIENCIAS-DE-LA-VISION,Ciencias-de-la-Salud,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027001,Facultad-de-Derecho,5601115,DOCTORADO-EN-DERECHO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027011,Facultad-de-Farmacia,5601077,DOCTORADO-EN-FARMACIA,Ciencias-de-la-Salud,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027011,Facultad-de-Farmacia,5601078,DOCTORADO-EN-MICROBIOLOGIA-Y-PARASITOLOGIA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027722,Facultad-de-Ciencias-Biologicas,5601078,DOCTORADO-EN-MICROBIOLOGIA-Y-PARASITOLOGIA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28042899,Facultad-de-Informatica,5601080,DOCTORADO-EN-INGENIERIA-INFORMATICA,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027837,Facultad-de-Ciencias-Quimicas,5601088,DOCTORADO-EN-QUIMICA-AVANZADA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027011,Facultad-de-Farmacia,5601105,DOCTORADO-EN-BIOQUIMICA-BIOLOGIA-MOLECULAR-Y-BIOMEDICINA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027035,Facultad-de-Medicina,5601105,DOCTORADO-EN-BIOQUIMICA-BIOLOGIA-MOLECULAR-Y-BIOMEDICINA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027047,Facultad-de-Veterinaria,5601105,DOCTORADO-EN-BIOQUIMICA-BIOLOGIA-MOLECULAR-Y-BIOMEDICINA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027722,Facultad-de-Ciencias-Biologicas,5601105,DOCTORADO-EN-BIOQUIMICA-BIOLOGIA-MOLECULAR-Y-BIOMEDICINA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027837,Facultad-de-Ciencias-Quimicas,5601105,DOCTORADO-EN-BIOQUIMICA-BIOLOGIA-MOLECULAR-Y-BIOMEDICINA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027837,Facultad-de-Ciencias-Quimicas,5601086,DOCTORADO-EN-INGENIERIA-QUIMICA,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027837,Facultad-de-Ciencias-Quimicas,5601087,DOCTORADO-EN-QUIMICA-ORGANICA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28039293,Facultad-de-Odontologia,5601095,DOCTORADO-EN-CIENCIAS-ODONTOLOGICAS,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Departamento,55004253,Comision-Academica-del-Programa,5601095,DOCTORADO-EN-CIENCIAS-ODONTOLOGICAS,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027837,Facultad-de-Ciencias-Quimicas,5600888,DOCTORADO-EN-QUIMICA-TEORICA-Y-MODELIZACION-COMPUTACIONALTHEORETICAL-CHEMISTRY-AND-COMPUTATIONAL-MODELLING,Ciencias,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027722,Facultad-de-Ciencias-Biologicas,5601076,DOCTORADO-EN-ECOLOGIA,Ciencias,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2014,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,5601012,DOCTORADO-EN-ECONOMIA-Y-GESTION-DE-LA-INNOVACION,Ciencias-Sociales-y-Juridicas,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2015,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027758,Facultad-de-Ciencias-Fisicas,5601037,DOCTORADO-ERASMUS-MUNDUS-EN-CIENCIA-E-INGENIERIA-DE-LA-FUSIONINTERNACIONAL-DOCTORAL-COLLEGE-IN-FUSION-SCIENCE-AND-ENGINEERING-FUSION-DC,Ciencias,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,false,2015,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027710,Facultad-de-Filologia,5601237,DOCTORADO-EN-LINGUISTICA-TEORICA-Y-APLICADA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2016,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28026869,Facultad-de-Estudios-Estadisticos,5601240,DOCTORADO-EN-ANALISIS-DE-DATOS-DATA-SCIENCE,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2015,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027746,Facultad-de-Geografia-e-Historia,5601394,DOCTORADO-EN-MUSICOLOGIA,Artes-y-Humanidades,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2019,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28026730,Facultad-de-Comercio-y-Turismo,5601390,DOCTORADO-EN-TURISMO,Ciencias-Sociales-y-Juridicas,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2020,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Departamento,55004253,Comision-Academica-del-Programa,5601390,DOCTORADO-EN-TURISMO,Ciencias-Sociales-y-Juridicas,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2020,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Centro,28027035,Facultad-de-Medicina,5601436,DOCTORADO-EN-CIENCIAS-DE-LA-VISION,Ciencias-de-la-Salud,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2020,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
2021-22,010,Universidad-Complutense-de-Madrid,Doctorado,Departamento,55004253,Comision-Academica-del-Programa,5601436,DOCTORADO-EN-CIENCIAS-DE-LA-VISION,Ciencias-de-la-Salud,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2020,Activo,,No-se-oferta-en-idioma-extranjero,,,,,,390.0,,
